datasetkey;confidence_level;title;text;access;reference
823dc56e-f987-495c-98bf-43318719e30f;1;VIS - Fishes in inland waters in Flanders, Belgium;Van Thuyne G, Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in inland waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/gzyxyd accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Van Thuyne G, Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in inland waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/gzyxyd accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
62e99340-528c-4baf-bbd7-bf0df2f186b9;1;data.mnhn.lu observation data;National Museum of Natural History, Luxembourg (2022). data.mnhn.lu observation data. Version 1.16. Occurrence dataset https://doi.org/10.15468/n4k9j5 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Museum of Natural History, Luxembourg (2022). data.mnhn.lu observation data. Version 1.16. Occurrence dataset https://doi.org/10.15468/n4k9j5 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
d70c169f-fd9e-4355-8431-8d1fba91370f;1;MnhnL various project records, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). MnhnL various project records, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/vmbgz9 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Museum of Natural History, Luxembourg (2022). MnhnL various project records, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/vmbgz9 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
1b69d77f-acfb-4980-aaca-7e3a76b2f372;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Suivi de la flore patrimoniale de la RNR de Saint-Assise (77) dans le cadre d'un stage de M2;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Suivi de la flore patrimoniale de la RNR de Saint-Assise (77) dans le cadre d'un stage de M2. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lsxsrs accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Suivi de la flore patrimoniale de la RNR de Saint-Assise (77) dans le cadre d'un stage de M2. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lsxsrs accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
9854257b-d03a-476d-9c44-8cc0f6d1ec5d;1;Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par MRM - année 2016;Inventaire National du Patrimoine Naturel (2022). Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par MRM - année 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qq6uv4 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par MRM - année 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qq6uv4 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6c874e5c-9166-4567-b5cb-bba092ef22ef;1;Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par l'ARPO - années 2017 à 2019;Inventaire National du Patrimoine Naturel (2022). Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par l'ARPO - années 2017 à 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/y8t22p accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Suivis spécifiques des poissons migrateurs en Occitanie - Dépouillement des vidéos par l'ARPO - années 2017 à 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/y8t22p accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7247dc2e-b862-4555-b533-7701d183271b;2;Programme d'observation naturaliste participative avec l'application mobile INPN Espèces - Application INPN Espèces: Observations naturalistes, participatives et opportunistes, fondées sur des photographies;Inventaire National du Patrimoine Naturel N (2022). Programme d'observation naturaliste participative avec l'application mobile INPN Espèces - Application INPN Espèces: Observations naturalistes, participatives et opportunistes, fondées sur des photographies. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2wgzwe accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel N (2022). Programme d'observation naturaliste participative avec l'application mobile INPN Espèces - Application INPN Espèces: Observations naturalistes, participatives et opportunistes, fondées sur des photographies. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2wgzwe accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
be16c287-4090-43ff-b255-d621438bc7f8;1;Activités du CEN Nouvelle-Aquitaine anciennement CEN Limousin - Regroupement de données du CEN Nouvelle-Aquitaine (ex CEN Limousin);Inventaire National du Patrimoine Naturel (2021). Activités du CEN Nouvelle-Aquitaine anciennement CEN Limousin - Regroupement de données du CEN Nouvelle-Aquitaine (ex CEN Limousin). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/sr4ryj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Activités du CEN Nouvelle-Aquitaine anciennement CEN Limousin - Regroupement de données du CEN Nouvelle-Aquitaine (ex CEN Limousin). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/sr4ryj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
ac3c2dd5-ca45-48b9-97fc-ed294172e273;1;Convention Fédération française de golf - MNHN 2016-2019;Inventaire National du Patrimoine Naturel (2017). Convention Fédération française de golf - MNHN 2016-2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zsxuss accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Convention Fédération française de golf - MNHN 2016-2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zsxuss accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
72e23311-b65a-46d0-bc07-ff0a251b47e1;1;Nature monitoring data, Amphi Consult and Biomedia, Denmark;Amphi Consult, Biomedia (2023). Nature monitoring data, Amphi Consult and Biomedia, Denmark. Version 1.6. Danish Biodiversity Information Facility. Occurrence dataset https://doi.org/10.15468/92c8yj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Amphi Consult, Biomedia (2023). Nature monitoring data, Amphi Consult and Biomedia, Denmark. Version 1.6. Danish Biodiversity Information Facility. Occurrence dataset https://doi.org/10.15468/92c8yj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
42d51034-e808-49f0-8b73-249ebfe7e94e;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure AVEN du Grand Voyeux provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure AVEN du Grand Voyeux provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gjji7u accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure AVEN du Grand Voyeux provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gjji7u accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
27268afd-83c0-4299-bb5e-7748e037c196;1;Données espèces - expertise IQE - Fontaine - 2016;Inventaire National du Patrimoine Naturel (2022). Données espèces - expertise IQE - Fontaine - 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/mv3huf accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Données espèces - expertise IQE - Fontaine - 2016. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/mv3huf accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
45ceda03-4afd-443b-88b1-43b10a2124cb;1;Inventaires et suivis sites compensation contournement sur la commune de DAX - Données opportunistes;Inventaire National du Patrimoine Naturel (2021). Inventaires et suivis sites compensation contournement sur la commune de DAX - Données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ppssdp accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Inventaires et suivis sites compensation contournement sur la commune de DAX - Données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ppssdp accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
813987ec-e4bc-44b3-9628-fa1670507eca;1;Projet d'aménagement situé Route de Seine, à Cormeilles-en-Parisis (95) - Poissons - Inventaire non protocolé;Inventaire National du Patrimoine Naturel (2019). Projet d'aménagement situé Route de Seine, à Cormeilles-en-Parisis (95) - Poissons - Inventaire non protocolé. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8tvtza accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Projet d'aménagement situé Route de Seine, à Cormeilles-en-Parisis (95) - Poissons - Inventaire non protocolé. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8tvtza accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
ffac22e7-fa1f-457f-a14a-a80ba967f4e1;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du Parc Naturel Régional de la Haute Vallée de Chevreuse provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du Parc Naturel Régional de la Haute Vallée de Chevreuse provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bajd0q accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du Parc Naturel Régional de la Haute Vallée de Chevreuse provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bajd0q accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
96296645-bae3-4114-be50-90bd6398097d;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure ANVL (Association des Naturalistes de la Vallée du Loing et du Massif de Fontainebleau) provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure ANVL (Association des Naturalistes de la Vallée du Loing et du Massif de Fontainebleau) provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ruvxhy accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure ANVL (Association des Naturalistes de la Vallée du Loing et du Massif de Fontainebleau) provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ruvxhy accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
41c2c751-d619-4825-9ed6-02d67ccebc98;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Jean-luc Saint-marc  provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Jean-luc Saint-marc  provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6zxrqj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Jean-luc Saint-marc  provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6zxrqj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
fd4dc3b1-9f6e-4068-bd2b-fd0eb62e8474;1;Plan de Gestion des mesures compensatoires Loutre et Vison d'Europe du site de la tourbière du Grand Moura de Montrol pour les Autoroutes du Sud de la France - Données naturalistes faune de la mise en œuvre de la gestion du Grand Moura;Inventaire National du Patrimoine Naturel (2021). Plan de Gestion des mesures compensatoires Loutre et Vison d'Europe du site de la tourbière du Grand Moura de Montrol pour les Autoroutes du Sud de la France - Données naturalistes faune de la mise en œuvre de la gestion du Grand Moura. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/kwf7x3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Plan de Gestion des mesures compensatoires Loutre et Vison d'Europe du site de la tourbière du Grand Moura de Montrol pour les Autoroutes du Sud de la France - Données naturalistes faune de la mise en œuvre de la gestion du Grand Moura. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/kwf7x3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e58265dd-4c9f-405f-af08-6f3354c70c60;1;Centrale hydroélectrique de Rochepinard;Inventaire National du Patrimoine Naturel (2020). Centrale hydroélectrique de Rochepinard. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4aggju accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2020). Centrale hydroélectrique de Rochepinard. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4aggju accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
97c2d748-f6c2-40af-ab87-eb4231a26733;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Biodiversita provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Biodiversita provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9sxalk accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Biodiversita provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9sxalk accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7b8e6a47-e071-4d02-b65e-984afd8a1ae3;1;Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour;Inventaire National du Patrimoine Naturel (2021). Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g8msf8 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g8msf8 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
9de29fd5-0a9d-4afa-a9d8-81c2f4b22665;1;CLICNAT- Base de données naturaliste picarde - Données de terrain du CPIE des Pays de l'Aisne;Inventaire National du Patrimoine Naturel (2023). CLICNAT- Base de données naturaliste picarde - Données de terrain du CPIE des Pays de l'Aisne. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jjazaz accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2023). CLICNAT- Base de données naturaliste picarde - Données de terrain du CPIE des Pays de l'Aisne. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jjazaz accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
716225f1-1257-4b54-a364-b22c327f0a71;1;SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/plxkmj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/plxkmj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
342f33ba-a6e0-4eb8-9cc6-1871f05cdac9;1;Données d'observation de la Faune, de la Flore et de la Fonge - [HORS_PROTOCOLE] - Contributions à la connaissance sur la biodiversité du Parc National des Pyrénées;Inventaire National du Patrimoine Naturel (2022). Données d'observation de la Faune, de la Flore et de la Fonge - [HORS_PROTOCOLE] - Contributions à la connaissance sur la biodiversité du Parc National des Pyrénées. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/u5z6yz accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Données d'observation de la Faune, de la Flore et de la Fonge - [HORS_PROTOCOLE] - Contributions à la connaissance sur la biodiversité du Parc National des Pyrénées. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/u5z6yz accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6e09f9dc-0bf2-4c20-8ff6-bd898bbc4831;1;Radnorshire Wildlife Trust records held by BIS;BIS for Powys & Brecon Beacons National Park (2022). Radnorshire Wildlife Trust records held by BIS. Occurrence dataset https://doi.org/10.15468/hxqokw accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;BIS for Powys & Brecon Beacons National Park (2022). Radnorshire Wildlife Trust records held by BIS. Occurrence dataset https://doi.org/10.15468/hxqokw accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
3ec2d8c8-abba-48f3-aa80-152cfd0463d9;1;Inventaires piscicoles réalisés par les Fédérations de Pêche hors étude et suivi fédéral - Autres données poissons et écrevisses;Inventaire National du Patrimoine Naturel (2022). Inventaires piscicoles réalisés par les Fédérations de Pêche hors étude et suivi fédéral - Autres données poissons et écrevisses. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dqp7h9 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Inventaires piscicoles réalisés par les Fédérations de Pêche hors étude et suivi fédéral - Autres données poissons et écrevisses. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dqp7h9 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
df72c130-2f07-494d-80b4-bfc2a71565f0;1;Réseau de suivi des peuplements piscicoles du Domaine départemental de la Gironde - Inventaire pêches scientifiques;Inventaire National du Patrimoine Naturel (2021). Réseau de suivi des peuplements piscicoles du Domaine départemental de la Gironde - Inventaire pêches scientifiques. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vnx9aw accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Réseau de suivi des peuplements piscicoles du Domaine départemental de la Gironde - Inventaire pêches scientifiques. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vnx9aw accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
c6772875-0588-47ef-a3fa-494881fefbce;1;Données de la réserve naturelle nationale de Saint-Mesmin - Données RNN St Mesmin 2019;Inventaire National du Patrimoine Naturel (2020). Données de la réserve naturelle nationale de Saint-Mesmin - Données RNN St Mesmin 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hamj2p accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2020). Données de la réserve naturelle nationale de Saint-Mesmin - Données RNN St Mesmin 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hamj2p accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
80f3aa86-1d82-4351-8c3f-0adb9f2ab088;1;Données de l'association Perche Nature - Données Perche Nature 2018;Inventaire National du Patrimoine Naturel (2019). Données de l'association Perche Nature - Données Perche Nature 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cftafv accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Données de l'association Perche Nature - Données Perche Nature 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cftafv accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
a01829fe-03da-4a44-9fe0-38a845b05944;1;Parc PV flottant de Chateauneuf-du-Rhône - le Balafray - PV Flottant Chateauneuf du Rhône Le Balafray  Données poissons 2018;Inventaire National du Patrimoine Naturel (2022). Parc PV flottant de Chateauneuf-du-Rhône - le Balafray - PV Flottant Chateauneuf du Rhône Le Balafray  Données poissons 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hq7mnr accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2022). Parc PV flottant de Chateauneuf-du-Rhône - le Balafray - PV Flottant Chateauneuf du Rhône Le Balafray  Données poissons 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hq7mnr accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
afa117df-7ef0-45f9-96ea-9fd15ee7b4db;1;Projet BiodiverCité - Données protocolées Poissons;Inventaire National du Patrimoine Naturel (2021). Projet BiodiverCité - Données protocolées Poissons. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jhd9hk accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Projet BiodiverCité - Données protocolées Poissons. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jhd9hk accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
866e0a87-5b9b-44c3-ae3a-416e406eab26;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Thibedore Laurent provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Thibedore Laurent provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/kww6hr accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Thibedore Laurent provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/kww6hr accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
