datasetkey;confidence_level;title;text;More;access;reference.1
91b8e6ed-6771-4c39-a681-516fefd6d072;1;Derbyshire & Peak District Protected Species Database (Summary of  available records 1970- 2008);Derbyshire Biological Records Centre (2023). Derbyshire & Peak District Protected Species Database (Summary of  available records 1970- 2008). Occurrence dataset https://doi.org/10.15468/rn3vef accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Derbyshire Biological Records Centre (2023). Derbyshire & Peak District Protected Species Database (Summary of  available records 1970- 2008). Occurrence dataset https://doi.org/10.15468/rn3vef accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
7a8bd8ec-3ba7-4c31-8753-7a6ef27fdc50;1;Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008;Dorset Environmental Records Centre (2022). Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008. Occurrence dataset https://doi.org/10.15468/r1ebqb accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Dorset Environmental Records Centre (2022). Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008. Occurrence dataset https://doi.org/10.15468/r1ebqb accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
43785b7f-8bf6-48cc-90ba-cf6821db7637;1;Réserves Naturelles de France (RNF) - RNF - Données du Conservatoire d'espaces naturel Limousin;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données du Conservatoire d'espaces naturel Limousin. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9y2x4q accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données du Conservatoire d'espaces naturel Limousin. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9y2x4q accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
8a916226-f762-11e1-a439-00145eb45e9a;2;Wupperaue bei Kemna (Wuppertal);GEO-Tag der Artenvielfalt. Wupperaue bei Kemna (Wuppertal). Occurrence dataset https://doi.org/10.15468/eu9jpa accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. Wupperaue bei Kemna (Wuppertal). Occurrence dataset https://doi.org/10.15468/eu9jpa accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
6242ca69-c65e-4723-b629-9aeb05b51c88;1;Abundances and biological traits of fish sampled by electrofishing (except specific abundance indices) on the River Oir since 1988 (France).;Marchand F, Azam D, Delanoë R, Destouches J, Tremblay J, Baglinière J, Nevoux M, Prévost E (2023). Abundances and biological traits of fish sampled by electrofishing (except specific abundance indices) on the River Oir since 1988 (France).. Version 1.9. Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE). Occurrence dataset https://doi.org/10.15468/yaikgn accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Marchand F, Azam D, Delanoë R, Destouches J, Tremblay J, Baglinière J, Nevoux M, Prévost E (2023). Abundances and biological traits of fish sampled by electrofishing (except specific abundance indices) on the River Oir since 1988 (France).. Version 1.9. Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE). Occurrence dataset https://doi.org/10.15468/yaikgn accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2c28a663-db16-48d3-9cd0-3c7ec8d8d873;1;NINA Vanndata øvrige arter;Vang R (2023). NINA Vanndata øvrige arter. Version 22.101. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/s6zhid accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Vang R (2023). NINA Vanndata øvrige arter. Version 22.101. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/s6zhid accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4a832966-48ad-4d83-858c-044705f74cac;1;NINA Artskart data;Vang R (2023). NINA Artskart data. Version 1.302. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/4fegph accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Vang R (2023). NINA Artskart data. Version 1.302. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/4fegph accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
638110a0-f762-11e1-a439-00145eb45e9a;1;Biosphärenpark Wienerwald - Wiener Steinhofgründe;GEO-Tag der Artenvielfalt. Biosphärenpark Wienerwald - Wiener Steinhofgründe. Occurrence dataset https://doi.org/10.15468/xnbfxv accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. Biosphärenpark Wienerwald - Wiener Steinhofgründe. Occurrence dataset https://doi.org/10.15468/xnbfxv accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
93e21069-4db2-4494-b9d7-4c67b5255741;1;ALERT Non-Native Species Records for Signal Crayfish;Biological Records Centre (2022). ALERT Non-Native Species Records for Signal Crayfish. Occurrence dataset https://doi.org/10.15468/qmh0lm accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Biological Records Centre (2022). ALERT Non-Native Species Records for Signal Crayfish. Occurrence dataset https://doi.org/10.15468/qmh0lm accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
bff23119-69aa-4127-9710-08cccd0d6fa3;1;Données du parc national de la Vanoise;Inventaire National du Patrimoine Naturel (2018). Données du parc national de la Vanoise. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4xudk8 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Données du parc national de la Vanoise. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4xudk8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
717b3a8c-f762-11e1-a439-00145eb45e9a;2;Rur;GEO-Tag der Artenvielfalt. Rur. Occurrence dataset https://doi.org/10.15468/wjl9jr accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. Rur. Occurrence dataset https://doi.org/10.15468/wjl9jr accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
7137f448-f762-11e1-a439-00145eb45e9a;1;Biosphärenpark Wienerwald - Pfaffstätten;GEO-Tag der Artenvielfalt. Biosphärenpark Wienerwald - Pfaffstätten. Occurrence dataset https://doi.org/10.15468/nvvtyn accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;GEO-Tag der Artenvielfalt. Biosphärenpark Wienerwald - Pfaffstätten. Occurrence dataset https://doi.org/10.15468/nvvtyn accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
285a83aa-7b54-4da5-be2b-66eba069b8a1;1;SILENE-FAUNE-PACA - DREAL_PACA_-_N2000_-_Parc_Naturel_Régional_du_Verdon_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DREAL_PACA_-_N2000_-_Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9ddg6n accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DREAL_PACA_-_N2000_-_Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/9ddg6n accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
8fbd5834-5659-4071-bb21-22340e861cfe;1;inventaires écologiques - INPN Faune;Inventaire National du Patrimoine Naturel (2018). inventaires écologiques - INPN Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/n3veq4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). inventaires écologiques - INPN Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/n3veq4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
ead74478-edb2-46d5-bea6-7c5f6060cd4a;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Xavier CUCHERAT;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Xavier CUCHERAT. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dqtn42 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Xavier CUCHERAT. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dqtn42 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
9ed0adc4-0a7a-49df-9054-e26e9a7dbc8d;1;EU Habitat directive species monitoring MECDD, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). EU Habitat directive species monitoring MECDD, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/449gg9 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;National Museum of Natural History, Luxembourg (2022). EU Habitat directive species monitoring MECDD, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/449gg9 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
9ddfbe78-e30c-43b8-85a8-6952d88c8009;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Damien AVRIL;Inventaire National du Patrimoine Naturel (2018). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Damien AVRIL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ek81cy accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Damien AVRIL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ek81cy accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
72d25812-af76-4ef0-9206-0f3c25d1aada;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Julien BIRARD [Inventaire Eclair 18 juin];Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Julien BIRARD [Inventaire Eclair 18 juin]. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/rrps8r accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Julien BIRARD [Inventaire Eclair 18 juin]. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/rrps8r accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
0829b1d9-ced4-49ef-a60d-db9559415737;1;Appui technique et scientifique aux Collectivités territoriales - Données appui collectivités territoriales CEN L-R;Inventaire National du Patrimoine Naturel (2020). Appui technique et scientifique aux Collectivités territoriales - Données appui collectivités territoriales CEN L-R. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jcf2s4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Appui technique et scientifique aux Collectivités territoriales - Données appui collectivités territoriales CEN L-R. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jcf2s4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
14d1e08e-cac0-4742-8047-9255625c4aa3;1;LIFE + Desman - Données ANA - CEN Ariège sur le Desman;Inventaire National du Patrimoine Naturel (2020). LIFE + Desman - Données ANA - CEN Ariège sur le Desman. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dt9hz8 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). LIFE + Desman - Données ANA - CEN Ariège sur le Desman. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dt9hz8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
9496873c-3760-4f64-af01-c074d5fa312c;2;Saisie naturaliste opportuniste dans SICEN Occitanie - Données ANA - CEN Ariège opportunistes;Inventaire National du Patrimoine Naturel (2020). Saisie naturaliste opportuniste dans SICEN Occitanie - Données ANA - CEN Ariège opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ettenu accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Saisie naturaliste opportuniste dans SICEN Occitanie - Données ANA - CEN Ariège opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ettenu accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
81367d2b-6a99-444c-b0f4-15f2452d24f8;2;Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes opportunistes de Cedric DEVILLEGER;Inventaire National du Patrimoine Naturel (2021). Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes opportunistes de Cedric DEVILLEGER. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/v252j7 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes opportunistes de Cedric DEVILLEGER. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/v252j7 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
996613d1-58b1-419d-9de6-89755ec584bc;2;Transferts SI Faune - Données naturalistes opportunistes de Cedric DEVILLEGER;Cedric DEVILLEGER N, Inventaire National du Patrimoine Naturel (2020). Transferts SI Faune - Données naturalistes opportunistes de Cedric DEVILLEGER. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fdjghy accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Cedric DEVILLEGER N, Inventaire National du Patrimoine Naturel (2020). Transferts SI Faune - Données naturalistes opportunistes de Cedric DEVILLEGER. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fdjghy accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b99e163a-59ff-4e3a-b5dd-1fa8ff321f68;1;Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes en Nouvelle Aquitaine sur la période 2014 à 2018;Inventaire National du Patrimoine Naturel (2019). Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes en Nouvelle Aquitaine sur la période 2014 à 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lb8i7x accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2019). Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes en Nouvelle Aquitaine sur la période 2014 à 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/lb8i7x accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
fa11e3b9-99ca-4059-9acc-390bb74be648;1;Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes sur la période 2014 à 2018;Inventaire National du Patrimoine Naturel (2019). Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes sur la période 2014 à 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yf8cpq accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2019). Enquête nationale Écrevisses - Données d'observation d'écrevisses exotiques envahissantes sur la période 2014 à 2018. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yf8cpq accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
fc7897c8-5dcd-48d4-859d-3ea3d3217c0b;1;Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Fédération 77 de Pêche et Protection du Milieu aquatique provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Fédération 77 de Pêche et Protection du Milieu aquatique provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/honobg accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Fédération 77 de Pêche et Protection du Milieu aquatique provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/honobg accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
343215b7-c1ae-49cc-a0fe-58f8d70da63b;2;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Fontigny Anne provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Fontigny Anne provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/a97hyi accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Fontigny Anne provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/a97hyi accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
66a06e8e-b42a-4279-b5ca-1570a27160cc;1;Mesures compensatoires routes nationales - données compensation routes nationales - ex région M-P;Inventaire National du Patrimoine Naturel (2020). Mesures compensatoires routes nationales - données compensation routes nationales - ex région M-P. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/5tvm7a accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Mesures compensatoires routes nationales - données compensation routes nationales - ex région M-P. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/5tvm7a accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b6dc7422-a09d-4986-b5ac-e8f6f50a9732;1;Biodiversity weekend observations, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). Biodiversity weekend observations, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/grbhmn accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;National Museum of Natural History, Luxembourg (2022). Biodiversity weekend observations, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/grbhmn accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
0b24a539-af94-496e-a1f4-ea006edd44cc;1;Appui technique et scientifique aux réserves naturelles (nationales et régionales) - Données CEN M-P appui réserves naturelles;Inventaire National du Patrimoine Naturel (2020). Appui technique et scientifique aux réserves naturelles (nationales et régionales) - Données CEN M-P appui réserves naturelles. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3dfady accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Appui technique et scientifique aux réserves naturelles (nationales et régionales) - Données CEN M-P appui réserves naturelles. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3dfady accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
a5c1c9d8-337e-4230-b1ab-13e5417bbdb9;1;Inventaires naturalistes du Service du Patrimoine naturel / UMS PatriNat - Inventaire de la réserve zoologique de la Haute Touche (Indre);Inventaire National du Patrimoine Naturel (2016). Inventaires naturalistes du Service du Patrimoine naturel / UMS PatriNat - Inventaire de la réserve zoologique de la Haute Touche (Indre). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/xubikq accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). Inventaires naturalistes du Service du Patrimoine naturel / UMS PatriNat - Inventaire de la réserve zoologique de la Haute Touche (Indre). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/xubikq accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
3b7c6871-7f02-4990-a684-c43800ce373d;2;CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aurélien CABARET;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aurélien CABARET. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/0gpbhc accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aurélien CABARET. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/0gpbhc accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
67fabcac-a638-40a6-9bea-aeca8aced9f1;1;"The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase""";"Kjeldsen K H (2020). The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase"". Version 1.3. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/ku2f82 accessed via GBIF.org on 2023-05-17.";;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;"Kjeldsen K H (2020). The Danish Environmental Portal, species and habitats-database ""Danmarks Miljøportals Naturdatabase"". Version 1.3. Miljøstyrelsen / The Danish Environmental Protection Agency. Occurrence dataset https://doi.org/10.15468/ku2f82 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17"
716225f1-1257-4b54-a364-b22c327f0a71;1;SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/plxkmj accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_Naturel_Régional_du_Verdon_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/plxkmj accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
04a9755b-5eba-410a-ae6f-f0597f249348;2;Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Villalta Rémi provenant de la base de donnée du SINP Île-de-France CETTIA;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Villalta Rémi provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bkmvs5 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Villalta Rémi provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bkmvs5 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
